1.0203,-0.32,-0.02
1.0203,-0.34,-0.06
1.0203,-0.32,-0.04
1.0203,-0.32,-0.02
1.0203,-0.36,0.02
1.0203,-0.38,0.02
1.0203,-0.4,0.04
1.0203,-0.4,0.02
1.0203,-0.34,0.06
1.0203,-0.32,0.08
1.0203,-0.28,0.04
1.0203,-0.26,0.04
1.0203,-0.26,0.02
1.0203,-0.3,0.04
1.0203,-0.3,0
1.0203,-0.3,-0.02
1.0203,-0.32,-0.06
1.0203,-0.3,-0.04
1.0204,-0.34,-0.04
1.0204,-0.3,-0.06
1.0204,-0.28,-0.02
1.0204,-0.3,-0.02
1.0204,-0.32,-0.02
1.0204,-0.32,-0.02
1.0204,-0.34,0
1.0204,-0.32,-0.02
1.0204,-0.32,-0.06
1.0204,-0.3,-0.06
1.0204,-0.32,-0.04
1.0204,-0.32,-0.04
1.0204,-0.36,0
1.0204,-0.36,0.02
1.0204,-0.36,0
1.0204,-0.36,0
1.0204,-0.36,-0.04
1.0204,-0.32,-0.06
1.0204,-0.36,-0.08
1.0204,-0.34,-0.06
1.0204,-0.32,-0.04
1.0204,-0.32,-0.06
1.0204,-0.28,-0.04
1.0204,-0.26,0
1.0204,-0.3,-0.04
1.0205,-0.34,-0.06
1.0205,-0.34,-0.06
1.0205,-0.32,-0.06
1.0205,-0.32,-0.06
1.0205,-0.34,-0.04
1.0205,-0.36,-0.04
1.0205,-0.36,-0.06
1.0205,-0.34,-0.02
1.0205,-0.36,-0.02
1.0205,-0.32,-0.04
1.0205,-0.3,-0.04
1.0205,-0.28,-0.06
1.0205,-0.28,-0.04
1.0205,-0.26,-0.02
1.0205,-0.26,0
1.0205,-0.28,-0.02
1.0205,-0.28,-0.04
1.0205,-0.32,-0.06
1.0205,-0.36,0
1.0205,-0.36,0.02
1.0205,-0.38,0
1.0205,-0.4,-0.02
1.0205,-0.38,-0.04
1.0205,-0.36,-0.08
1.0205,-0.34,-0.06
1.0206,-0.36,-0.04
1.0206,-0.32,0
1.0206,-0.32,0
1.0206,-0.32,0
1.0206,-0.32,0
1.0206,-0.36,-0.04
1.0206,-0.36,-0.02
1.0206,-0.36,0
1.0206,-0.38,-0.02
1.0206,-0.38,-0.06
1.0206,-0.38,-0.08
1.0206,-0.38,-0.1
1.0206,-0.38,-0.12
1.0206,-0.36,-0.1
1.0206,-0.36,-0.06
1.0206,-0.38,-0.02
1.0206,-0.36,-0.02
1.0206,-0.36,-0.02
1.0206,-0.42,-0.04
1.0206,-0.42,-0.04
1.0206,-0.42,0
1.0206,-0.4,0.04
1.0206,-0.38,0.06
1.0206,-0.36,0.04
1.0206,-0.36,0.02
1.0207,-0.36,0
1.0207,-0.42,-0.02
1.0207,-0.44,-0.02
1.0207,-0.44,-0.02
1.0207,-0.42,-0.04
1.0207,-0.42,-0.02
1.0207,-0.42,0.02
1.0207,-0.38,0.04
1.0207,-0.34,0.02
1.0207,-0.38,0.02
1.0207,-0.36,-0.04
1.0207,-0.36,-0.04
1.0207,-0.38,0
1.0207,-0.38,0
1.0207,-0.4,0
1.0207,-0.4,0
1.0207,-0.36,0.02
1.0207,-0.38,0.04
1.0207,-0.36,0.02
1.0207,-0.38,0.04
1.0207,-0.36,0
1.0207,-0.36,-0.04
1.0207,-0.36,0
1.0207,-0.36,-0.04
1.0207,-0.38,-0.02
1.0208,-0.4,0
1.0208,-0.4,-0.02
1.0208,-0.36,-0.04
1.0208,-0.34,0
1.0208,-0.36,0.02
1.0208,-0.42,0.04
1.0208,-0.46,0
1.0208,-0.46,-0.04
1.0208,-0.42,-0.02
1.0208,-0.36,0.02
1.0208,-0.34,0
1.0208,-0.34,0
1.0208,-0.34,0
1.0208,-0.34,0.02
1.0208,-0.36,-0.04
1.0208,-0.36,-0.04
1.0208,-0.42,-0.04
1.0208,-0.42,-0.06
1.0208,-0.42,-0.08
1.0208,-0.4,-0.1
1.0208,-0.38,-0.06
1.0208,-0.4,-0.08
1.0208,-0.36,-0.06
1.0208,-0.36,0
1.0208,-0.36,0
1.0209,-0.38,0.04
1.0209,-0.38,0.02
1.0209,-0.4,0.04
1.0209,-0.4,0.04
1.0209,-0.4,0.04
1.0209,-0.42,0.04
1.0209,-0.4,0
1.0209,-0.42,0
1.0209,-0.42,0
1.0209,-0.4,0.02
1.0209,-0.36,0.04
1.0209,-0.36,0.02
1.0209,-0.38,0.04
1.0209,-0.38,0.02
1.0209,-0.38,0
1.0209,-0.34,-0.02
1.0209,-0.38,0
1.0209,-0.4,-0.02
1.0209,-0.42,0.02
1.0209,-0.42,0.04
1.0209,-0.42,0.02
1.0209,-0.42,0.02
1.0209,-0.42,0
1.0209,-0.4,0.02
1.0209,-0.42,0.04
1.021,-0.42,0.08
1.021,-0.38,0.14
1.021,-0.4,0.12
1.021,-0.42,0.1
1.021,-0.42,0.04
1.021,-0.4,0
1.021,-0.36,0.02
1.021,-0.36,0.02
1.021,-0.36,0.04
1.021,-0.36,0.04
1.021,-0.4,0.06
1.021,-0.38,0.04
1.021,-0.4,0.04
1.021,-0.38,0.04
1.021,-0.4,0.06
1.021,-0.4,0.06
1.021,-0.42,0.04
1.021,-0.4,0.04
1.021,-0.4,0.08
1.021,-0.36,0.08
1.021,-0.38,0.04
1.021,-0.38,0
1.021,-0.36,0
1.021,-0.32,0.04
1.021,-0.36,0.04
1.0211,-0.36,0.04
1.0211,-0.36,0.02
1.0211,-0.36,0.04
1.0211,-0.38,0.04
1.0211,-0.38,0.08
1.0211,-0.4,0.1
1.0211,-0.42,0.1
1.0211,-0.4,0.06
1.0211,-0.42,0.06
1.0211,-0.44,0.06
1.0211,-0.46,0.08
1.0211,-0.42,0.04
1.0211,-0.42,-0.02
1.0211,-0.38,0
1.0211,-0.42,0
1.0211,-0.42,-0.02
1.0211,-0.38,0.04
1.0211,-0.38,0.06
1.0211,-0.38,0.1
1.0211,-0.38,0.08
1.0211,-0.34,0.06
1.0211,-0.32,0.06
