0.3581,0.04,0
0.3581,0.08,0
0.3581,0.08,0.08
0.35811,0.08,0.08
0.35811,0.08,0.08
0.35811,0.04,0.08
0.35811,0.04,0.08
0.35811,0.04,0.08
0.35812,0,0.08
0.35812,0,0.08
0.35812,0,0.04
0.35812,0,0.08
0.35812,0,0.08
0.35813,0,0.08
0.35813,0.04,0.12
0.35813,0.04,0.12
0.35813,0.04,0.12
0.35813,0.08,0.12
0.35814,0.08,0.08
0.35814,0.08,0.08
0.35814,0.04,0.08
0.35814,0.08,0.08
0.35814,0,0.08
0.35815,0.04,0.04
0.35815,0.08,0.04
0.35815,0.04,0.04
0.35815,0.08,0
0.35815,0.04,0
0.35816,0.04,0
0.35816,0,0
0.35816,0,-0.04
0.35816,0,0
0.35816,0,-0.04
0.35817,0,-0.04
0.35817,0,0
0.35817,0,-0.04
0.35817,0.08,0
0.35817,0.08,0
0.35818,0.08,0.04
0.35818,0.12,0.08
0.35818,0.12,0.08
0.35818,0.08,0.08
0.35818,0.04,0.08
0.35819,0.04,0.08
0.35819,0.04,0.08
0.35819,0,0.04
0.35819,0,0.08
0.35819,-0.04,0.04
0.3582,-0.04,0.08
0.3582,0,0.08
0.3582,-0.04,0.08
0.3582,0,0.08
0.3582,0,0.08
0.35821,0,0.08
0.35821,0,0.04
0.35821,0,0.04
0.35821,0.04,0.08
0.35821,0.04,0.08
0.35822,0.08,0.08
0.35822,0.08,0.08
0.35822,0.08,0.08
0.35822,0.08,0.12
0.35822,0.04,0.08
0.35823,0.04,0.08
0.35823,0,0.08
0.35823,0.04,0.08
0.35823,0.04,0.08
0.35823,0.04,0.08
0.35824,0.08,0.08
0.35824,0.08,0.08
0.35824,0.04,0.08
0.35824,0.08,0.04
0.35824,0.04,0.04
0.35825,0.08,0.08
0.35825,0.08,0.08
0.35825,0.08,0.08
0.35825,0.08,0.08
0.35825,0.08,0.08
0.35826,0.08,0.04
0.35826,0.08,0.08
0.35826,0.12,0.08
0.35826,0.08,0.08
0.35826,0.08,0.12
0.35827,0.08,0.12
0.35827,0.04,0.12
0.35827,0.04,0.12
0.35827,0,0.12
0.35827,-0.04,0.12
0.35828,-0.08,0.12
0.35828,-0.04,0.16
0.35828,-0.04,0.16
0.35828,-0.04,0.16
0.35828,-0.04,0.2
0.35829,0,0.16
0.35829,0,0.16
0.35829,0,0.12
0.35829,0.04,0.12
0.35829,0.08,0.12
0.3583,0.04,0.12
0.3583,0.08,0.12
0.3583,0.12,0.08
0.3583,0.08,0.08
0.3583,0.08,0.08
0.35831,0.08,0.08
0.35831,0.08,0.08
0.35831,0.08,0.08
0.35831,0.08,0.08
0.35831,0.08,0.08
0.35832,0.04,0.04
0.35832,0.08,0.04
0.35832,0.08,0
0.35832,0.08,0
0.35832,0.08,0
0.35833,0.04,0.04
0.35833,0.04,0.08
0.35833,0.04,0.08
0.35833,0.04,0.08
0.35833,0.08,0.08
0.35834,0.08,0.12
0.35834,0.08,0.08
0.35834,0.08,0.08
0.35834,0.08,0.04
0.35834,0.08,0.04
0.35835,0.08,0.08
0.35835,0.08,0.04
0.35835,0.08,0.08
0.35835,0.12,0.04
0.35835,0.12,0
0.35836,0.12,0.04
0.35836,0.08,0.04
0.35836,0.08,0.08
0.35836,0.08,0.12
0.35836,0.08,0.08
0.35837,0.08,0.12
0.35837,0.08,0.08
0.35837,0.08,0.12
0.35837,0.12,0.12
0.35837,0.12,0.12
0.35838,0.12,0.12
