0.06832,-0.02,0
0.068322,0,0
0.068324,0.02,0
0.068326,0.02,0
0.068328,0.02,0.02
0.06833,0.02,0.04
0.068332,0.04,0.02
0.068334,0.04,0.02
0.068336,0.02,0
0.068338,-0.02,0.02
0.06834,-0.02,0
0.068342,0,0
0.068344,-0.02,0
0.068346,0,0
0.068348,0.02,0
0.06835,0.02,-0.02
0.068352,-0.02,0
0.068354,0.02,0
0.068356,0,0.02
0.068358,-0.02,0
0.06836,-0.02,-0.02
0.068362,-0.04,-0.04
0.068364,-0.04,-0.06
0.068366,-0.04,-0.06
0.068368,-0.02,-0.04
0.06837,-0.02,-0.02
0.068372,0.02,0
0.068374,0.02,-0.02
0.068376,0.04,0
0.068378,0.04,0.02
0.06838,0.04,0.02
0.068382,0.04,0.02
0.068384,0.02,0.02
0.068386,0,0
0.068388,0.02,0
0.06839,0,0.02
0.068392,-0.02,0.02
0.068394,0,0.04
0.068396,-0.04,0.04
0.068398,-0.04,0.04
0.0684,-0.02,0.04
0.068402,0,0.04
0.068404,0,0
0.068406,0.02,-0.02
0.068408,0.02,-0.02
0.06841,0.02,0
0.068412,0.04,0
0.068414,0.04,0
0.068416,0.02,0
0.068418,0.02,0.02
0.06842,0.02,0.02
0.068422,0,0.04
0.068424,0.04,0.04
0.068426,0.02,0.02
0.068428,0.04,0.02
0.06843,0.04,0.02
0.068432,0.02,0.04
0.068434,0.06,0.04
0.068436,0.08,0.04
0.068438,0.08,0.04
0.06844,0.06,0.04
0.068442,0.1,0.02
0.068444,0.08,0
0.068446,0.08,0.02
0.068448,0.06,0.02
0.06845,0.06,-0.02
0.068452,0.06,-0.02
0.068454,0.06,-0.04
0.068456,0.06,-0.04
0.068458,0.04,-0.04
0.06846,0.04,-0.02
0.068462,0.04,-0.04
0.068464,0.02,-0.04
0.068466,0.04,-0.04
0.068468,0.04,-0.02
0.06847,0.04,0
0.068472,0.06,-0.02
0.068474,0.02,-0.02
0.068476,-0.02,-0.02
0.068478,-0.02,-0.02
0.06848,-0.04,-0.02
0.068482,-0.02,-0.04
0.068484,0,-0.06
0.068486,0,-0.06
0.068488,-0.02,-0.06
0.06849,0,-0.02
0.068492,0.02,-0.02
0.068494,0.02,-0.02
0.068496,0.02,-0.04
0.068498,-0.02,-0.02
0.0685,0,-0.02
0.068502,0.02,-0.02
0.068504,0,0
0.068506,0.02,0
0.068508,0.06,0
0.06851,0.06,-0.02
0.068512,0.06,-0.02
0.068514,0.06,-0.02
0.068516,0.06,-0.04
0.068518,0.06,-0.06
0.06852,0.06,-0.04
0.068522,0.04,-0.04
0.068524,0.04,-0.08
0.068526,0.06,-0.06
0.068528,0.08,-0.06
0.06853,0.06,-0.04
0.068532,0.04,-0.06
0.068534,0.02,-0.06
0.068536,0.02,-0.02
0.068538,0.02,0
0.06854,0.04,-0.02
0.068542,0.02,0
0.068544,-0.02,0.02
0.068546,-0.04,0
0.068548,-0.04,0
0.06855,0,0
0.068552,-0.02,-0.02
0.068554,0.02,0
0.068556,0.04,-0.04
0.068558,0.06,-0.08
0.06856,0.06,-0.06
0.068562,0.1,-0.06
0.068564,0.12,-0.06
0.068566,0.08,-0.06
0.068568,0.08,-0.04
0.06857,0.12,-0.04
0.068572,0.1,-0.02
0.068574,0.08,-0.02
0.068576,0.06,-0.02
0.068578,0.06,0
0.06858,0.04,0.02
0.068582,0.06,0.02
0.068584,0.06,0.02
0.068586,0.06,0.02
0.068588,0.06,0.04
0.06859,0.08,0.04
0.068592,0.06,0.04
0.068594,0.04,0.02
0.068596,0.02,0.02
0.068598,0.02,0.02
0.0686,0,0.04
0.068602,0.02,0.06
0.068604,0.02,0.02
0.068606,0.04,0.02
